id,proper,ra,dec,mag,spect,con
19296,,4.144357,47.712513,3.96,B3Ve,Per
28256,,5.985778,-42.815135,3.96,K0III,Col
35132,,7.280508,-67.957152,3.97,F6II,Vol
27604,,5.858166,39.14848,3.97,K0III,Aur
20483,Beemim,4.400613,-34.016846,3.97,K4III,Eri
98184,,20.009845,-72.910504,3.97,A0V,Pav
42396,,8.668373,-35.308352,3.97,G5II/III,Pyx
77398,,15.849316,-33.627165,3.97,B9.5III-IV,Lup
110650,,22.487825,-43.495565,3.97,G6/G8III,Gru
112084,,22.775521,23.565654,3.97,G8II-III,Peg
59267,,12.194202,-52.36846,3.97,B3V,Cen
18567,Menkib,3.98275,35.791033,3.98,O7.5Iab:,Per
106139,,21.56635,45.591837,3.98,G8III,Cyg
114634,,23.290498,-58.235734,3.99,F1III,Tuc
65272,Alcor,13.420413,54.987958,3.99,A5V SB,UMa
29578,,6.247592,-6.274776,3.99,K3III,Mon
50809,,10.406592,-74.031612,3.99,F2IV,Car
9328,,2.000084,-21.077831,3.99,K5/M0III,Cet
55476,,11.398736,10.529509,4.0,F2IV SB,Leo
44254,,9.040777,-66.396076,4.0,Am,Vol
79134,Jabbah,16.199926,-19.460708,4.0,B2IV,Sco
100750,,20.489926,30.368555,4.01,F5II,Cyg
22056,,4.758375,-3.254657,4.01,B5IV,Eri
91507,,18.71726,-71.428113,4.01,K2III,Pav
8053,,1.727675,50.688732,4.01,B2Vpe,Per
34943,,7.246849,-26.772667,4.01,B2IV/Ve,CMa
71639,,14.699332,-37.793498,4.01,B2.5V,Cen
34000,Mekbuda,7.068481,20.570297,4.01,G3Ibv SB,Gem
79759,,16.330687,-50.155508,4.01,G8III,Nor
78290,,16.031532,58.565251,4.01,F8IV-V,Dra
92951,,18.993711,15.068298,4.02,K2III,Aql
59020,Alchiba,12.140225,-24.728875,4.02,F0IV/V,Crv
93136,,19.028008,-5.739115,4.02,K1IIIvar,Aql
43286,,8.842204,-27.709844,4.02,K3III,Pyx
10645,,2.288573,33.847194,4.03,A1Vnn,Tri
42984,,8.778284,28.759898,4.03,G8Iab:,Cnc
62803,,12.9099,-57.177924,4.03,B2IV-V,Cru
117900,,23.988525,6.863321,4.03,F4IV,Psc
101095,Aldulfin,20.553547,11.303263,4.03,B6III,Del
88327,,18.090913,2.500099,4.03,K0V SB,Oph
23467,,5.05697,60.442245,4.03,G0Ib,Cam
19538,Beid,4.197761,-6.837581,4.04,F2II-III,Eri
111147,,22.589272,-0.117498,4.04,B9IV-Vn,Aqr
57208,,11.764322,6.529376,4.04,M0III,Vir
70274,,14.419967,51.850744,4.04,F7V,Boo
40587,,8.308703,-76.919722,4.05,F5III,Cha
71310,,14.631454,-49.425828,4.05,B5V,Lup
69867,,14.342623,-37.885295,4.05,A0IV,Cen
14596,,3.151005,49.613278,4.05,G0V,Per
112357,,22.826528,-13.592632,4.05,K5III,Aqr
55269,,11.352276,6.029322,4.05,B9.5Vs,Leo
42765,,8.739987,-42.649276,4.05,G5III,Vel
67246,,13.824623,15.797905,4.05,K5IIIvar,Boo
59826,,12.307298,-64.003071,4.06,B2.5V,Cru
59746,,12.292917,-67.960736,4.06,M5III,Mus
55539,,11.414702,-17.68401,4.06,A9V,Crt
22904,,4.939521,13.514466,4.06,K2III,Ori
82898,,16.993069,-53.160438,4.06,K4III,Ara
36856,,7.598708,26.895741,4.06,K5III,Gem
71783,,14.727624,-35.173655,4.06,K3III,Cen
73889,,15.147394,-45.279857,4.07,B3V,Lup
110645,,22.486183,58.415198,4.07,G2Ibvar,Cep
69479,Syrma,14.266908,-6.000547,4.07,F7V,Vir
74595,,15.291917,-58.801208,4.07,A3V,Cir
33073,,6.903167,-12.038628,4.08,K4III,CMa
46841,,9.574071,-59.229753,4.08,B5II,Car
103804,,21.099118,-17.232861,4.08,A1V,Cap
92571,,18.922249,43.946088,4.08,M5IIIvar,Lyr
53584,Alkes,10.996244,-18.298783,4.08,K1III,Crt
10975,,2.362498,-68.659418,4.08,A3V,Hyi
3685,,0.788981,24.267178,4.08,K1II,And
12355,,2.658044,0.328511,4.08,B2IV,Cet
14112,,3.039863,-23.624472,4.08,A4V,Eri
105162,,21.36811,19.804508,4.08,K1III,Peg
26301,,5.615108,9.290673,4.09,G8III-IV,Ori
77214,Gudja,15.812327,18.141564,4.09,M1III,Ser
38057,,7.820638,-46.373205,4.1,B0III,Pup
12744,,2.736634,49.228448,4.1,F7V,Per
90288,,18.480505,-49.070588,4.1,G8/K0III,Tel
7499,Titawin,1.613299,41.405459,4.1,F8V,And
93865,,19.167154,-39.340796,4.1,K0II/IIICN.,CrA
33956,Muliphein,7.062637,-15.633286,4.11,B8II,CMa
93819,Meridiana,19.157869,-37.904474,4.11,A0/A1V,CrA
42193,,8.627399,-42.989081,4.11,A6II,Vel
57266,,11.775232,-61.178398,4.11,G0II,Cen
51690,,10.591166,-78.607786,4.11,M0III,Cha
113278,,23.014677,-52.754137,4.11,G8III,Gru
76206,,15.612,-66.317037,4.11,K0III,TrA
12452,,2.677781,-39.855375,4.11,K0III,Eri
48219,Zhang,9.85797,-14.846603,4.11,G6/G8III,Hya
19762,,4.248295,48.409331,4.12,G0Ib...,Per
28543,,6.039722,9.647276,4.12,Am...,Ori
58773,,12.086817,8.732985,4.12,G8III,Vir
110696,,22.495955,-43.749224,4.12,M4.5IIIa,Gru
102647,,20.863692,-26.919133,4.12,K4III,Cap
12360,,2.659799,-68.266946,4.12,B9III,Hyi
97721,,19.921026,-41.868288,4.12,K0III,Sgr
116405,,23.665844,5.626292,4.13,F7V,Psc
102154,,20.76826,-25.270898,4.13,F5V,Cap
77617,,15.897093,-16.729293,4.13,K0III,Lib
30810,,6.482719,20.212133,4.13,B6III,Gem
112050,,22.767692,-81.381615,4.13,A9IV/V,Oct
25184,,5.399119,-7.808065,4.13,G8III,Ori
58895,,12.114687,-64.61373,4.14,F2III,Cru
109591,,22.26616,37.748737,4.14,K3III,Lac
42195,,8.627602,5.703782,4.14,A1Vnn,Hya
77923,,15.959794,26.87788,4.14,K3III,CrB
75895,,15.548829,31.359133,4.14,B6Vnn,CrB
107011,,21.744092,25.645036,4.14,F5IV,Peg
17566,Merope,3.772104,23.948358,4.14,B6IV,Tau
16328,,3.514549,12.936678,4.14,K0II-III...,Tau
34677,,7.197739,-0.492764,4.15,A2V,Mon
84853,,17.394708,37.145946,4.15,B9.5III,Her
116439,,23.673469,44.333932,4.15,B9IVn,And
36263,,7.485195,31.78455,4.16,F0V...,Gem
28664,,6.068671,23.263341,4.16,G7III,Gem
85081,,17.439504,-24.175309,4.16,A3IV:m,Oph
2592,,0.549997,62.931783,4.17,B1Ia,Cas
109657,Ancha,22.280565,-7.78329,4.17,G8III-IV,Aqr
17833,,3.824237,-36.20025,4.17,G8III,Eri
111601,,22.677594,-27.043617,4.18,B8V,PsA
69205,Kang,14.214929,-10.273702,4.18,K3III,Vir
109511,,22.250544,57.043587,4.18,F0IV,Cep
69510,Xuange,14.273074,46.088305,4.18,A0sh,Boo
81058,,16.606242,-35.255326,4.18,K5III,Sco
67244,,13.824091,-34.450776,4.19,M5III,Cen
91756,,18.761035,20.546308,4.19,F6V,Her
112090,,22.778216,12.172888,4.2,F7V,Peg
38721,,7.94765,-22.880119,4.2,F7/F8II,Pup
25749,,5.51307,5.948139,4.2,B5V,Ori
80880,,16.568384,42.437041,4.2,B9Vvar,Her
112886,,22.932472,-32.539628,4.2,G8III,PsA
51089,,10.464727,36.707212,4.2,G8III-IV,LMi
20583,,4.422822,22.293874,4.21,A7IV-V,Tau
105519,,21.440705,-65.366198,4.21,F6V,Pav
16187,,3.484482,59.94033,4.21,B9Ia,Cam
81830,,16.766159,82.037262,4.21,G5IIIvar,UMi
100767,,20.493015,62.994105,4.21,A7III,Cep
104764,,21.290265,39.394681,4.22,B9Iab,Cyg
102122,,20.761043,30.719715,4.22,K0III,Cyg
89630,,18.345955,71.337814,4.22,A0p (Si),Dra
17609,,3.780804,-23.249723,4.22,F3/F5V,Eri
92502,,18.908412,36.898613,4.22,M4IIvar,Lyr
92319,,18.870288,-62.187593,4.22,B2II-III,Pav
114362,,23.238711,-6.049003,4.22,M2III,Aqr
91888,,18.786242,-4.747867,4.22,G5II...,Sct
38406,,7.888378,-48.102934,4.22,B0.5Ib,Pup
78678,,16.109874,-36.802288,4.22,B2.5Vn,Lup
13221,,2.843063,38.318644,4.22,F2III,Per
80327,,16.450399,-18.456251,4.22,B2Vne,Oph
37522,,7.721867,28.88351,4.23,K1III SB,Gem
81602,,16.718126,-77.517435,4.23,K0III,Aps
64189,,13.197904,27.878183,4.23,G0V,Com
68302,,14.027443,1.544532,4.23,A3V,Vir
107190,,21.779891,49.30957,4.23,B3III,Cyg
106916,,21.725127,58.780046,4.23,M2Ia,Cep
66941,,13.761471,-33.043721,4.23,F3V,Cen
1595,,0.334142,-64.874791,4.23,F9V,Tuc
78861,,16.146162,44.934906,4.23,B9MNp...,Her
93530,,19.106971,-37.063437,4.23,F7IV-V,CrA
59816,,12.305812,-79.31224,4.24,B5Vn,Cha
61124,Chara,12.562411,41.35748,4.24,G0V,CVn
80665,,16.523037,-34.704366,4.24,B2III-IV,Sco
86298,,17.690243,-12.875307,4.24,A2Va,Ser
5361,,1.145613,86.25709,4.24,K2II-III,Cep
114493,,23.264859,-9.087737,4.24,K0III,Aqr
12737,,2.735375,-13.858696,4.24,B7IV,Cet
11380,,2.449755,-47.70384,4.24,B5IV,Eri
21349,,4.594239,10.16079,4.25,A5m,Tau
62699,,12.890607,-40.178872,4.25,A4IV,Cen
40959,Alsciaukat,8.380588,43.188131,4.25,K5III,Lyn
5884,,1.262704,-68.875927,4.25,F6IV,Tuc
70470,,14.458758,75.695993,4.25,K4III,UMi
19119,,4.109735,50.351262,4.25,A0IVn,Per
23917,,5.15244,-8.754081,4.25,B2IVn,Eri
107075,,21.75748,61.120806,4.25,A2Iavar,Cep
21423,,4.611508,41.264808,4.25,G8II comp,Per
85907,,17.609121,-38.635308,4.26,G8/K0III/IV,Sco
22730,,4.900836,66.342678,4.26,O9.5Ia SB:,Cam
43939,Acubens,8.974784,11.857701,4.26,A5m,Cnc
108573,Kurhah,22.063135,64.627971,4.26,Am,Cep
5423,,1.158368,47.241792,4.26,B7III,And
19843,,4.267097,-51.486648,4.26,F4III,Dor
16570,,3.563132,-21.632883,4.26,B9V,Eri
87994,,18.025113,21.595782,4.26,G5,Her
15471,82 G. Eri,3.331944,-43.069784,4.26,G8V,Eri
8183,Torcular,1.756564,9.157736,4.26,K0III,Psc
19810,,4.258905,8.892357,4.27,B3IV,Tau
115465,,23.466138,6.378992,4.27,K1III,Psc
102201,,20.77764,16.124296,4.27,K1IV,Del
63801,,13.11518,-49.906246,4.27,B1.5V,Cen
74682,,15.308897,-47.875272,4.27,B8V,Lup
4896,,1.049058,7.890135,4.27,K0III,Psc
94999,Arkab Posterior,19.386976,-44.799778,4.27,F2III,Sgr
12795,,2.749039,10.114146,4.27,F1III-IV,Cet
21828,,4.704084,22.956926,4.27,B3V,Tau
21536,,4.635961,12.510838,4.27,A6V,Tau
51027,,10.45253,-31.067779,4.28,K4III,Ant
109064,,22.166457,33.178224,4.28,F5III,Peg
105175,,21.370776,-16.834542,4.28,G8III,Cap
85164,,17.455909,-29.867033,4.28,F3III,Oph
47060,,9.618151,81.326382,4.28,K3III,Dra
99336,,20.223288,56.567722,4.28,A3IV-Vn,Cyg
20659,,4.438461,22.813583,4.28,A8Vn,Tau
113770,,23.11465,-43.520358,4.28,F5me...,Gru
76819,,15.734299,77.794493,4.29,A3Vn,UMi
16811,,3.614551,0.401662,4.29,F9V,Tau
108793,,22.107286,-13.869679,4.29,B8V,Aqr
57763,,11.881813,-33.908124,4.29,Ap Si,Hya
116265,,23.63561,43.268073,4.29,B8V,And
110841,,22.52509,-32.346073,4.29,A1V,PsA
24785,,5.326257,-13.176788,4.29,B0.5IV,Lep
80648,,16.518991,-16.612733,4.29,G8/K0III,Oph
52003,,10.655112,-55.603268,4.29,G2II,Vel
17489,Taygeta,3.75347,24.467278,4.3,B6V,Tau
99706,,20.29413,-12.508212,4.3,G3Ib,Cap
17757,,3.809963,-37.620155,4.3,A+...,Eri
11457,,2.469317,8.460054,4.3,B9III,Cet
28333,,5.998917,45.936736,4.3,M3IIvar,Aur
57496,,11.828077,-63.788478,4.3,B3V,Cen
42680,,8.72041,3.398662,4.3,B3V...,Hya
4567,,0.976766,-29.357449,4.3,B7IIIp,Scl
69846,,14.338763,-56.386497,4.3,B6Ib,Cen
60983,,12.53451,-16.196007,4.3,F2V,Crv
56478,,11.615814,-0.823749,4.3,G9III,Leo
53262,,10.92689,24.749718,4.3,A1,Leo
20597,,4.424828,17.92791,4.3,A2IV,Tau
42449,,8.676953,-59.761003,4.31,B1.5III,Car
75182,Alkalurops,15.408181,37.377167,4.31,F0V,Boo
70415,,14.448801,-83.667884,4.31,K2III,Oct
101519,,20.638967,-1.105121,4.31,G8III SB,Aql
78750,,16.123424,-20.868764,4.31,G6/G8III,Sco
16785,,3.608159,48.192634,4.32,B5Ve,Per
29623,,6.256304,29.498076,4.32,G8IIIvar,Aur
42948,,8.772927,-13.54772,4.32,G8III,Hya
25880,,5.536875,18.594234,4.32,M2Ib,Tau
58583,,12.050447,-63.31293,4.32,Am,Cru
84622,,17.347128,-12.846875,4.32,A0/A1V,Ser
21710,,4.674031,-19.671493,4.32,M3/M4III,Eri
46617,Alterf,9.528675,22.967971,4.32,K5IIIvar,Leo
64037,Diadem,13.166469,17.529431,4.32,F5V,Com
72456,,14.860641,-43.575359,4.32,B5IV,Lup
67455,,13.863779,-32.994089,4.32,B5,Cen
118742,Alula Australis,11.303118,31.528783,4.33,G0 Ve,UMa
89548,,18.331031,36.064547,4.33,K2IIIvar,Lyr
62670,,12.885258,-48.943315,4.33,K3/K4III,Cen
84147,Guniibuu,17.255836,-26.602829,4.33,K2:III:,Oph
70353,,14.436336,-45.379276,4.33,A7:+...,Lup
36182,,7.469387,8.92553,4.33,K3III SB,CMi
88589,,18.143,-63.668553,4.33,Am,Pav
45365,,9.270024,-57.541473,4.34,M1III,Car
107005,,21.74186,17.350017,4.34,G5Ib,Peg
76317,,15.634232,-42.567348,4.34,K4.5III,Lup
47042,,9.613772,-49.355026,4.34,A5V,Vel
2906,,0.61468,33.719344,4.34,B5V,And
40773,,8.344115,-77.484477,4.34,K0III-IV,Cha
68305,,14.028748,-45.603421,4.34,F6II,Cen
27034,,5.746223,-65.735526,4.34,A7V,Dor
91874,,18.783686,18.181519,4.34,A5III,Her
5530,,1.185017,55.149901,4.34,A7Vvar,Cas
3025,,0.642602,29.311751,4.34,G5III...,And
85096,,17.441911,4.14036,4.34,K3IIvar,Oph
91684,,18.746209,37.605115,4.34,Am,Lyr
110675,,22.492173,47.706887,4.34,M0II,Lac
31052,,6.530935,-23.418422,4.34,B1III,CMa
14802,Botein,3.193822,19.726677,4.35,K2IIIvar,Ari
22456,,4.843534,8.900176,4.35,A1Vn,Ori
89819,,18.387117,-61.493901,4.35,M1III SB,Pav
107037,,21.749113,-33.025781,4.35,B9.5V,PsA
74628,,15.297178,-30.148673,4.35,K1II/III,Lup
43113,,8.807214,5.837812,4.35,A0Vn,Hya
39681,,8.132173,-68.617062,4.35,B6IV,Vol
60554,,12.448966,28.268423,4.35,K2IIICN+...,Com
33362,,6.954612,58.422759,4.35,G5III-IV,Lyn
94418,,19.272804,38.133731,4.35,K0II,Lyr
85560,Yildun,17.536918,86.58646,4.35,A1Vn,UMi
31330,,6.58294,-52.975607,4.35,B9III,Car
10300,,2.216665,8.846717,4.36,G8II:,Cet
33260,,6.935618,-17.054242,4.36,B3Ib/II,CMa
96165,,19.612022,-1.286601,4.36,B5III,Aql
68642,,14.10077,-41.179633,4.36,B2V,Cen
22648,,4.881575,-5.452695,4.36,A9IV,Eri
16294,,3.509579,47.995216,4.36,K3III,Per
3398,,0.722567,-57.46306,4.36,A0IV,Phe
24270,,5.220522,-12.941291,4.36,B7V,Lep
18990,,4.078253,22.081926,4.36,K0III,Tau
2478,,0.525725,-62.958218,4.36,B9V,Tuc
28127,,5.958947,-35.28328,4.36,B2.5IV,Col
39750,,8.143236,-2.983786,4.36,G2Ib,Mon
35317,,7.311802,-24.954375,4.37,O9Ib,CMa
98101,,19.995605,-35.276305,4.37,B2.5IV,Sgr
154,,0.032672,-6.014072,4.37,M3III,Psc
29734,,6.275871,-35.140519,4.37,G8II,Col
53618,,11.002572,-42.225859,4.37,A3IV,Vel
88610,,18.14597,20.814557,4.37,B2IV,Her
98939,,20.148145,77.711419,4.38,B9III,Cep
64034,,13.165831,-5.53901,4.38,A1V,Vir
115304,,23.434108,-20.642014,4.38,K4III,Aqr
115865,,23.549512,-37.818268,4.38,B9.5IVMNpe.,Scl
39200,,8.03776,2.334571,4.39,K2III,CMi
104979,,21.331096,-53.449427,4.39,A5V,Ind
26111,,5.580344,9.489579,4.39,B0IV...,Ori
17842,,3.825357,65.525972,4.39,M1III,Cam
96530,,19.68415,17.476041,4.39,G8II,Sge
82421,,16.900131,10.165359,4.39,B8V,Oph
96450,Sham,19.668275,18.01389,4.39,G0II,Sge
8818,,1.894102,-46.302669,4.39,M4III SB,Phe
73392,,15.048344,2.091303,4.39,K0III,Vir
84636,,17.350101,-21.112933,4.39,F2/F3V,Oph
27844,,5.906386,20.276174,4.39,G0V,Ori
49496,,10.131742,9.997508,4.39,K4III,Leo
30346,,6.396135,4.592865,4.39,A5IV,Mon
108086,,21.965293,-54.992575,4.4,F0IV,Ind
37962,,7.801436,-25.937169,4.4,B1IV:nne,Pup
92723,,18.949177,-67.233495,4.4,F5Ib-II:,Pav
4453,,0.953445,23.417648,4.4,G8III-IV,And
39793,,8.150455,-19.245014,4.4,B5V,Pup
34601,,7.185659,30.245163,4.41,K2III,Gem
87726,,17.975041,30.189277,4.41,F2II,Her
114670,,23.298393,-9.182513,4.41,B5Vn,Aqr
114740,,23.313733,-32.532027,4.41,K1III,Scl
32675,,6.830921,-53.622449,4.41,G6II,Car
104800,,21.298632,34.896898,4.41,B2Vne,Cyg
70077,,14.383956,-39.511819,4.41,B2V,Cen
113861,,23.131623,75.387496,4.41,G2III,Cep
85433,Maasym,17.512308,26.110645,4.41,K3IIIvar,Her
31620,,6.631506,-18.237478,4.42,K0II/III,CMa
28966,,6.126201,14.768472,4.42,B3IV,Ori
53798,,11.038827,20.179842,4.42,A1m,Leo
110192,,22.392675,52.229046,4.42,G9III,Lac
40211,,8.234143,-40.34789,4.42,K1II/III,Pup
115258,Alkarab,23.422993,23.404101,4.42,F8IV,Peg
77022,,15.77406,7.353073,4.42,G0Vvar,Ser
88018,,18.029222,1.305076,4.42,A2Vn,Oph
72345,,14.838147,-27.960371,4.42,K3III,Hya
34828,,7.225637,-44.639739,4.42,M5e,Pup
34887,,7.237559,-26.352507,4.42,B3III,CMa
19799,Keid,4.254537,-7.652871,4.43,K1V,Eri
101950,,20.724315,15.074581,4.43,A7IIIp d Del,Del
94186,Aladfar,19.229302,39.145968,4.43,B2.5IV,Lyr
102293,,20.795621,-5.027701,4.43,M3IIIvar,Aqr
17551,,3.769037,-12.101589,4.43,M1III,Eri
100260,,20.397671,32.190172,4.43,K3III,Cyg
22987,,4.95478,53.752101,4.43,A1V,Cam
98375,,20.044299,-27.709845,4.43,M4III,Sgr
36689,,7.567551,-22.296067,4.44,F6V,Pup
21717,,4.676039,-41.863752,4.44,F2V,Cae
95473,Anser,19.478427,24.664905,4.44,M0 comp,Vul
3778,,0.811373,7.585079,4.44,K5III,Psc
39978,,8.189304,-39.618545,4.44,K4III,Pup
29987,,6.327052,59.010964,4.44,A2Vs,Lyn
19871,,4.274738,-59.302156,4.44,K2IV,Ret
70895,,14.543629,-50.457157,4.44,B2III,Lup
40591,,8.309258,-36.659288,4.44,A4m...,Pup
1169,,0.244005,-18.932866,4.44,M1III,Cet
95927,,19.568153,7.378941,4.45,K3III,Aql
54921,,11.277695,-3.651601,4.45,A7IVn,Leo
51700,,10.59314,-57.557636,4.45,K3/K4II,Car
13114,,2.818169,-32.405898,4.45,G8III,For
7869,,1.690526,5.487613,4.45,K3III,Psc
42283,Minchir,8.645955,3.341435,4.45,K2III,Hya
94352,,19.259229,73.355468,4.45,K3III,Dra
29353,,6.198999,14.208765,4.45,B3IV,Ori
24187,,5.204973,-11.869219,4.45,B8V,Lep
44064,,9.001505,-41.253605,4.45,Fp,Vel
52481,,10.763087,-80.540188,4.45,B2.5IV,Cha
80729,,16.535611,-21.46639,4.45,Ap,Oph
24274,,5.221523,2.861265,4.46,K3III...,Ori
44773,,9.147863,51.604648,4.46,Am,UMa
58994,,12.134788,-50.661278,4.46,B2IIIne,Cen
54522,,11.194302,-22.825847,4.46,A1V,Crt
18210,,3.904862,-2.95473,4.46,G8III,Eri
80339,,16.453067,-47.554786,4.46,B4V,Nor
11542,,2.484437,67.402474,4.46,A5p Sr,Cas
112588,,22.875427,-32.875504,4.46,A0III,PsA
31139,,6.548396,7.332965,4.47,A0Ib,Mon
46873,,9.580405,52.051477,4.47,A2V,UMa
12810,,2.751715,-18.572563,4.47,F5/F6V,Eri
71058,,14.578,29.74513,4.47,F3Vwvar,Boo
44471,,9.085785,-72.602705,4.47,F6II-III,Car
23069,,4.975806,1.714016,4.47,K2IIvar,Ori
108765,,22.101914,-39.543353,4.47,M0III,Gru
15510,,3.338989,29.048458,4.47,K2II-III,Ari
57630,,11.852419,-45.17347,4.47,K4III,Cen
38847,,7.970678,-49.244912,4.47,B1Vp + B2,Pup
30715,,6.469503,-32.58007,4.47,B4V,CMa
46014,,9.410906,26.182324,4.47,K2III,Leo
72938,,14.953055,-4.346462,4.47,F0V,Lib
104520,,21.241337,10.006981,4.47,F5V+...,Equ
80101,,16.401718,-20.037327,4.48,K0III,Oph
113529,Fumalsamakah,23.064615,3.820045,4.48,B6Ve,Psc
32492,,6.79768,2.412159,4.48,K0III,Mon
49500,,10.1323,-0.371637,4.48,A0III,Sex
75094,,15.389625,-59.320787,4.48,B5III + F8,Cir
113757,,23.111345,-23.743115,4.48,G8III,Aqr
18697,,4.014946,-62.159284,4.48,M4III,Ret
3496,,0.74542,48.284364,4.48,B5III,Cas
20661,,4.439094,15.618265,4.48,F0V...,Tau
117954,,23.998594,-65.577132,4.49,B9IV,Tuc
116605,,23.712039,-14.544905,4.49,B9V,Aqr
116562,,23.700779,1.780041,4.49,A7V,Psc
9460,,2.032644,70.90702,4.49,A3IV,Cas
103899,,21.118797,-25.005853,4.49,K5/M0III,Cap
34741,,7.20935,-46.759305,4.49,F0IV,Pup
71536,,14.678768,16.418324,4.49,B9p MnHg,Boo
38343,,7.877402,-38.862812,4.49,B2V,Pup
32164,,6.733137,13.228017,4.49,K1III,Gem
96138,,19.607372,50.221103,4.49,F4V,Cyg
49451,,10.123821,35.244693,4.49,A7V,LMi
21195,,4.55849,-29.766492,4.49,K0III,Eri
106967,,21.73571,28.742632,4.49,F6V,Cyg
111591,,22.675233,44.276305,4.5,K3III,Lac
42986,,8.778487,-56.769776,4.5,B3Vne,Car
108939,,22.139722,-32.988468,4.5,A2V,PsA
26529,,5.653096,4.121467,4.5,B3IIIe,Ori
104122,,21.159902,-11.371693,4.5,G8III,Aqr
105698,,21.478721,-21.80718,4.5,K0III,Cap
67063,,13.78771,17.456906,4.5,F7V,Boo
57392,,11.799762,20.218931,4.5,A comp SB,Leo
27461,,5.830451,-56.166663,4.5,K1III,Pic
109408,,22.231312,39.714927,4.5,K3III,Lac
99554,,20.262816,27.814242,4.5,K3III,Vul
50532,,10.348557,-56.04322,4.5,B3III,Vel
110492,,22.455531,-64.966354,4.51,B8V,Tuc
1470,,0.305463,36.785224,4.51,A2V,And
5574,,1.194342,30.089638,4.51,K0III-IV...,Psc
27414,,5.819567,39.181071,4.51,G8III,Aur
106381,,21.618008,-19.466011,4.51,B3V:p,Cap
47257,,9.655839,-61.32806,4.51,B9V,Car
76616,,15.692516,19.670401,4.51,A1V,Ser
46382,,9.487423,-35.951335,4.51,K3III,Ant
117495,,23.906398,57.499382,4.51,F8Iavar,Cas
98389,,20.04696,67.873565,4.51,K3III,Dra
102002,,20.733966,-51.920971,4.51,A6:var,Ind
73517,,15.074098,26.947649,4.52,K2III,Boo
105798,,21.499137,23.638838,4.52,M1III,Peg
69751,Khambalia,14.318498,-13.371095,4.52,A1V,Vir
65182,,13.400128,-64.535668,4.52,G5III-IV,Cen
110757,,22.508128,43.123376,4.52,B2IV,Lac
94881,,19.362117,-15.955018,4.52,F2p,Sgr
13028,Lilii Borea,2.79848,29.247118,4.52,K1III,Ari
102100,,20.755878,57.579725,4.52,F8IV-V,Cep
88835,,18.187157,-45.954418,4.52,G5III,Tel
65066,,13.377211,-60.988393,4.52,B3V,Cen
86803,,17.792674,-27.830788,4.53,F7II,Sgr
3871,,0.830234,41.078911,4.53,B5V SB,And
114208,,23.20916,49.406207,4.53,F0V,And
28342,,6.00093,-3.074253,4.53,K2IIIvar,Ori
102258,,20.790149,36.490717,4.53,B6IV,Cyg
85106,,17.443856,-5.086596,4.53,F3V,Oph
36990,,7.622809,-34.96853,4.53,B8IV/V,Pup
2479,,0.525946,-62.965561,4.53,A2V,Tuc
69261,,14.224718,51.789965,4.53,A8IV,Boo
46819,,9.570384,36.397558,4.54,G8III,LMi
113783,,23.116739,9.409492,4.54,M2III,Peg
31339,,6.584274,-22.964793,4.54,A0III,CMa
115554,,23.485915,12.760554,4.54,G8III,Peg
46844,,9.574703,69.830343,4.54,G4III-IV,UMa
46643,,9.533036,-1.184664,4.54,A3V,Hya
75075,,15.385931,-36.858489,4.54,B4V,Lup
72432,,14.856493,19.10046,4.54,G8V + K4V,Boo
24667,,5.302935,33.371613,4.54,K3III...,Aur
74164,,15.203692,-19.79171,4.54,Asp...,Lib
97851,,19.94912,-27.169899,4.54,K3III,Sgr
76137,,15.598126,-44.958389,4.55,B3IVp,Lup
79837,,16.343939,-24.16932,4.55,A4II/III,Sco
106776,,21.698652,71.311417,4.55,K0III,Cep
23540,,5.07344,-35.482978,4.55,K2III,Cae
36322,,7.496606,12.006564,4.55,K2III,CMi
16241,,3.49854,58.87875,4.55,A0Ia SB:,Cam
110005,,22.350428,46.536569,4.55,B6V,Lac
110263,,22.408609,49.476392,4.55,B9Iab,Lac
300,,0.06233,-17.335988,4.55,B9IVn,Cet
88562,,18.134716,-28.457093,4.55,K0IIICNpvar,Sgr
33607,,7.001081,76.977408,4.55,K4III,Cam
48265,,9.868433,54.064332,4.55,A3IV,UMa
27761,,5.88879,27.612262,4.56,A0V,Tau
44572,,9.108825,38.452215,4.56,G8Ib-II,Lyn
102673,,20.868801,27.096979,4.56,G8III,Vul
70351,,14.435619,-45.221424,4.56,B2IV,Lup
85829,,17.594332,-46.505684,4.56,A0V,Ara
54789,,11.253397,23.095502,4.56,M3III,Leo
18550,,3.979095,-61.400185,4.56,M2III,Ret
103859,,21.110026,47.648403,4.56,K4II,Cyg
13294,,2.858566,35.059741,4.56,K5III,Per
93710,,19.139156,-40.496703,4.57,K1III,CrA
97575,,19.891026,24.079614,4.57,B9.5III,Vul
16829,,3.618244,-40.274545,4.57,K0III,Eri
80232,,16.426422,-23.447178,4.57,B2V,Oph
86347,Dziban,17.698978,72.148843,4.57,F5IV-V,Dra
92527,,18.912468,22.645076,4.57,G4III+...,Her
80221,Cujam,16.423598,14.03327,4.57,B9p Cr,Her
79164,,16.205057,-27.926372,4.58,B2V,Sco
86019,,17.630754,-8.118771,4.58,B8II-IIIMNp,Oph
48237,,9.861298,-46.54762,4.58,G5Ib,Vel
114887,Salm,23.343956,23.740337,4.58,A5V,Peg
52317,,10.725639,-60.566619,4.58,K3Ib,Car
